k1,k2,k3,k_geo,asym,a1,a2,a3,sigma_proposal,amp_prot_LC,amp_act_LC,tau_LC,npeaks_LC,rhythmic_LC,amp_prot_AP,amp_act_AP,tau_AP,npeaks_AP,rhythmic_AP,amp_prot_SG,amp_act_SG,tau_SG,npeaks_SG,rhythmic_SG
0.143326326067025,0.349825299958412,0.20283071953920695,0.216655792613803,0.6361054932398182,-0.41318585410585357,0.47912400186834747,-0.06593814776249388,0.7,0.1742274655127647,0.6993369316536531,17.674,11,True,0.17765558071904425,0.5180718876514082,17.674,6,True,0.17074443542451523,0.5148607035643658,17.674444444444443,10,True
0.0616416806928081,0.17956642692734864,0.4310629261033996,0.1683501192554028,1.3775300325713757,-1.0047075776356484,0.06449935193362574,0.9402082257020227,0.7,0.006414911170151472,0.00027155508645353046,20.354444444444443,10,False,0.006253891401470146,0.0014855778696414128,20.358,6,False,0.006388229639896048,0.0014764996944423778,20.355,9,False
0.2917283816881842,0.24462269066540104,0.19636978943301864,0.24109231401009318,0.28045526208492383,0.19064326383364516,0.014537079534308939,-0.20518034336795432,0.7,0.2482346553403652,0.9457436625996051,16.815454545454546,12,True,0.24883521213161158,0.7363219342107556,16.815,7,True,0.25121140490005833,0.7377775887350961,16.815,11,True
0.18614313968593413,0.07088573483533611,0.23899991913433144,0.14664520879607898,0.9076973819020847,0.23849982207369774,-0.7269469117773992,0.4884470897037015,0.7,0.09096032165192236,0.3901333190912113,24.043750000000003,9,False,0.0939126589492284,0.213648478819427,24.105,5,False,0.09067250168297425,0.21445570994770163,24.055714285714288,8,False
0.30711412674580874,0.24997731089776332,0.11002280959061148,0.20365466948505057,0.7680410119784998,0.41079366406050044,0.2049443945316084,-0.6157380585921088,0.7,0.12376588617387557,0.1671616948568454,18.005454545454544,12,False,0.12129699314220746,0.4741036419884316,18.008333333333333,7,True,0.12665802626314163,0.490340296648591,18.006666666666668,10,True
0.17703669115168064,0.03794526128560702,0.15686258037150533,0.10176069446346145,1.2112105561603785,0.5537330816419924,-0.9864792953559001,0.4327462137139077,0.7,0.032805796919972874,0.08926844937410958,32.924,6,False,0.03094214943281981,0.0648850310143998,33.053333333333335,4,False,0.032090474490655885,0.06595512423225958,32.924,6,False
0.08584210043497646,0.11817757693436595,0.3114927337656508,0.14674425656072157,0.9491568039935676,-0.5361817531566456,-0.21650293783746333,0.752684690994109,0.7,0.09509358268529144,0.44755697126520844,24.1375,9,True,0.09282880801538607,0.1266157764968645,24.2325,5,False,0.0943229374847151,0.12286635889646924,24.157142857142855,8,False
0.06684791705874757,0.19088244264105828,0.15488341836747493,0.12549302734149173,0.7854083154471823,-0.6298300533670175,0.41940755700776305,0.21042249635925445,0.7,0.10185476452398357,0.3347400824684655,29.44666666666667,7,False,0.10190960300085128,0.30489714148193814,29.5,4,False,0.10176915241494744,0.30713615667962835,29.462,6,False
0.18021318890286858,0.14844587695452893,0.07706438288033916,0.12727295827645713,0.6295602182537654,0.34780647502329665,0.1538863690239557,-0.5016928440472522,0.7,0.12692438272612833,0.11699686602515669,30.532000000000004,6,False,0.12683925127983336,0.41663058830828087,30.55333333333333,4,True,0.12359039088301996,0.41049464552833675,30.532000000000004,6,True
0.4443467966688878,0.12256023149944352,0.48712361041210045,0.2982430065249124,1.0911103290969801,0.398696718794229,-0.8893060174806354,0.4906092986864064,0.7,0.018382431257236154,0.0008795331966202197,11.209411764705882,18,False,0.018129697814773027,0.0029175198488753384,11.212,11,False,0.01836452984906012,0.002930358921755548,11.21,16,False
